Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
34,Current employee,Travel_Rarely,1326,Sales,3,3,Life Sciences,1,16781,140236,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Medical,1,16782,140237,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Life Sciences,1,16783,140238,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
34,Current employee,Travel_Rarely,1326,Sales,3,3,Other,1,16784,140239,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Medical,1,16785,140240,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,4,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Life Sciences,1,16786,140241,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
34,Current employee,Travel_Rarely,1326,Sales,3,3,Life Sciences,1,16787,140242,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
34,Current employee,Travel_Rarely,1326,Sales,3,3,Other,1,16788,140243,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
34,Current employee,Travel_Rarely,1326,Sales,3,3,Life Sciences,1,16789,140244,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Medical,1,16790,140245,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
42,Current employee,Travel_Rarely,469,Research & Development,2,2,Life Sciences,1,16791,140246,4,Male,83,1,2,Sales Executive,1,Single,4759,15891,4,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,Indeed
30,Current employee,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,16792,140247,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Medical,1,16793,140248,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Test
,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Life Sciences,1,16794,140249,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,4,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Medical,1,16795,140250,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,7,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Medical,1,16796,140251,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Company Website
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Life Sciences,1,16797,140252,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,4,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,16798,140253,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Medical,1,16799,140254,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,7,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,16800,140255,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Medical,1,16801,140256,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Life Sciences,1,16802,140257,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,4,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Medical,1,16803,140258,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,7,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Medical,1,16804,140259,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Company Website
28,Voluntary Resignation,Travel_Frequently,1009,Research & Development,1,3,Life Sciences,1,16805,140260,4,Male,83,3,2,Sales Executive,3,Married,5301,2939,4,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,16806,140261,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
30,Current employee,Travel_Rarely,1358,Sales,16,1,Medical,1,16807,140262,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,7,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16808,140263,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Medical,1,16809,140264,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Life Sciences,1,16810,140265,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16811,140266,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16812,140267,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16813,140268,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Medical,1,16814,140269,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Life Sciences,1,16815,140270,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16816,140271,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Medical,1,16817,140272,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Life Sciences,1,16818,140273,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16819,140274,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16820,140275,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
42,Current employee,Travel_Frequently,748,Research & Development,9,2,Medical,1,16821,140276,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Medical,1,16822,140277,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
48,Current employee,Non-Travel,1262,Research & Development,1,4,Life Sciences,1,16823,140278,4,Female,83,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Adzuna
44,Current employee,Travel_Frequently,383,Sales,1,5,Marketing,1,16824,140279,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Medical,1,16825,140280,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,4,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Life Sciences,1,16826,140281,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,4,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Life Sciences,1,16827,140282,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,5,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Medical,1,16828,140283,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,Indeed
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Life Sciences,1,16829,140284,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,5,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Marketing,1,16830,140285,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Life Sciences,1,16831,140286,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,4,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Marketing,1,16832,140287,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Medical,1,16833,140288,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,4,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Life Sciences,1,16834,140289,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,4,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Life Sciences,1,16835,140290,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,5,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Medical,1,16836,140291,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,Indeed
28,Current employee,Travel_Rarely,950,Research & Development,3,3,Life Sciences,1,16837,140292,4,Female,83,3,2,Sales Executive,3,Married,4768,9282,5,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Marketing,1,16838,140293,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
44,Current employee,Travel_Frequently,383,Sales,1,5,Life Sciences,1,16839,140294,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,4,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,GlassDoor
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,16840,140295,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16841,140296,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,4,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,16842,140297,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16843,140298,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,16844,140299,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,16845,140300,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Jora
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16846,140301,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16847,140302,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,16848,140303,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16849,140304,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,4,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,16850,140305,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16851,140306,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,16852,140307,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,16853,140308,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Jora
40,Current employee,Travel_Rarely,1308,Research & Development,14,3,Medical,1,16854,140309,4,Male,83,3,1,Research Scientist,3,Divorced,1274,7152,3,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16855,140310,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Medical,1,16856,140311,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16857,140312,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,2,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Technical Degree,1,16858,140313,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,4,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Medical,1,16859,140314,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Technical Degree,1,16860,140315,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,4,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16861,140316,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16862,140317,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,2,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16863,140318,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Medical,1,16864,140319,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16865,140320,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,2,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Technical Degree,1,16866,140321,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,4,Y,No,24,3,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Medical,1,16867,140322,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
42,Current employee,Travel_Rarely,188,Research & Development,29,3,Technical Degree,1,16868,140323,4,Male,83,4,2,Research Scientist,3,Married,4900,2721,4,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16869,140324,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
57,Current employee,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,16870,140325,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,2,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,16871,140326,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,4,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16872,140327,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Marketing,1,16873,140328,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,4,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16874,140329,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16875,140330,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16876,140331,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,16877,140332,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Marketing,1,16878,140333,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,16879,140334,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,4,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16880,140335,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Marketing,1,16881,140336,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,4,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16882,140337,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16883,140338,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
29,Current employee,Travel_Rarely,718,Research & Development,8,1,Medical,1,16884,140339,4,Male,83,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,16885,140340,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
49,Current employee,Travel_Rarely,1490,Research & Development,7,4,Marketing,1,16886,140341,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,0,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,Company Website
34,Current employee,Travel_Frequently,829,Research & Development,15,3,Medical,1,16887,140342,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,Y,No,14,4,4,80,2,16,3,2,14,8,6,9,Company Website
18,Voluntary Resignation,Non-Travel,247,Research & Development,8,1,Medical,1,16888,140343,4,Male,83,3,4,Research Director,1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,Company Website
18,Voluntary Resignation,Non-Travel,247,Research & Development,8,1,Medical,1,16889,140344,4,Male,83,3,4,Research Director,1,Divorced,17007,11929,2,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,Company Website
34,Current employee,Travel_Frequently,829,Research & Development,15,3,Medical,1,16890,140345,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,2,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,Company Website
18,Voluntary Resignation,Non-Travel,247,Research & Development,8,1,Medical,1,16891,140346,1,Male,83,3,4,Research Director,1,Divorced,17007,2900,7,Y,No,14,3,4,80,0,16,3,2,14,8,6,9,Company Website
18,Voluntary Resignation,Non-Travel,247,Research & Development,8,1,Medical,1,16892,140347,1,Male,83,3,4,Research Director,1,Divorced,17007,3334,2,Y,No,14,3,4,80,0,16,3,2,14,8,6,9,Company Website
34,Current employee,Travel_Frequently,829,Research & Development,15,3,Medical,1,16893,140348,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,Company Website
34,Current employee,Travel_Frequently,829,Research & Development,15,3,Medical,1,16894,140349,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,2,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,Company Website
